Brand,Model_SubModel,Year,GearType,Price
BMW,"318i 2.0 SE (E90)
( MMFVA57020FX)",2010,AUTO,"490,000"
BMW,"318i 2.0 SE (E90)
( MMFVA57020FX)",2011,AUTO,"520,000"
BMW,"318i 2.0 SE (E90)
( MMFVA57020FX)",2012,AUTO,"550,000"
BMW,318i 1.5 (F30),2017,AUTO,"1,080,000"
BMW,"320i 2.0 (E90)
(MMFVA97010VB)",2005,AUTO,"320,000"
BMW,"320i 2.0 (E90)
(MMFVA97010VB)",2006,AUTO,"350,000"
BMW,"320i 2.0 (E90)
(MMFVA97010VB)",2007,AUTO,"380,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2005,AUTO,"320,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2006,AUTO,"350,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2007,AUTO,"380,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2008,AUTO,"410,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2009,AUTO,"440,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2010,AUTO,"470,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2011,AUTO,"500,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2012,AUTO,"530,000"
BMW,"320i 2.0 SE (E90)
(MMFVA97050VB)",2013,AUTO,"560,000"
BMW,320i 2.0 Coupe (E90),2008,AUTO,"760,000"
BMW,320i 2.0 Coupe (E90),2009,AUTO,"840,000"
BMW,320i 2.0 Coupe (E90),2010,AUTO,"920,000"
BMW,320i 2.0 Coupe (E90),2011,AUTO,"1,000,000"
BMW,320i 2.0 Coupe (E90),2012,AUTO,"1,080,000"
BMW,320i 2.0 Coupe (E90),2013,AUTO,"1,160,000"
BMW,"320i 2.0 Convertible (E93)
(WBAWK72030P)",2009,AUTO,"1,060,000"
BMW,"320i 2.0 Convertible (E93)
(WBAWK72030P)",2010,AUTO,"1,140,000"
BMW,"320i 2.0 Convertible (E93)
(WBAWK72030P)",2011,AUTO,"1,220,000"
BMW,"320i 2.0 Convertible (E93)
(WBAWK72030P)",2012,AUTO,"1,300,000"
BMW,"320i 2.0 Convertible (E93)
(WBAWK72030P)",2013,AUTO,"1,380,000"
BMW,320i 2.0 (F30),2013,AUTO,"900,000"
BMW,320i 2.0 (F30),2014,AUTO,"950,000"
BMW,320i 2.0 (F30),2015,AUTO,"1,000,000"
BMW,320i 2.0 (F30),2016,AUTO,"1,050,000"
BMW,320i 2.0 (F30),2017,AUTO,"1,100,000"
BMW,320i 2.0 Luxury Line (F30),2012,AUTO,"900,000"
BMW,320i 2.0 Luxury Line (F30),2013,AUTO,"950,000"
BMW,320i 2.0 Luxury Line (F30),2014,AUTO,"1,000,000"
BMW,320i 2.0 Luxury Line (F30),2015,AUTO,"1,050,000"
BMW,320i 2.0 Modern Line (F30),2012,AUTO,"900,000"
BMW,320i 2.0 Modern Line (F30),2013,AUTO,"950,000"
BMW,320i 2.0 Modern Line (F30),2014,AUTO,"1,000,000"
BMW,320i 2.0 Modern Line (F30),2015,AUTO,"1,050,000"
BMW,320i 2.0 Sport Line (F30),2012,AUTO,"900,000"
BMW,320i 2.0 Sport Line (F30),2013,AUTO,"950,000"
BMW,320i 2.0 Sport Line (F30),2014,AUTO,"1,000,000"
BMW,320i 2.0 Sport Line (F30),2015,AUTO,"1,050,000"
BMW,320i 2.0 Luxury (F30),2015,AUTO,"1,050,000"
BMW,320i 2.0 Luxury (F30),2016,AUTO,"1,100,000"
BMW,320i 2.0 Luxury (F30),2017,AUTO,"1,150,000"
BMW,320i 2.0 M Sport (F30),2015,AUTO,"1,100,000"
BMW,320i 2.0 M Sport (F30),2016,AUTO,"1,150,000"
BMW,320i 2.0 M Sport (F30),2017,AUTO,"1,200,000"
BMW,320i 2.0 Sport (F30),2015,AUTO,"1,100,000"
BMW,320i 2.0 Sport (F30),2016,AUTO,"1,150,000"
BMW,320i 2.0 Sport (F30),2017,AUTO,"1,200,000"
BMW,320d 2.0 (E90),2009,AUTO,"560,000"
BMW,320d 2.0 (E90),2010,AUTO,"590,000"
BMW,320d 2.0 (E90),2011,AUTO,"620,000"
BMW,320d 2.0 (E90),2012,AUTO,"650,000"
BMW,320d 2.0 (E90),2013,AUTO,"680,000"
BMW,"320d 2.0 SE (E90)
(MMFVG38070A)",2008,AUTO,"540,000"
BMW,"320d 2.0 SE (E90)
(MMFVG38070A)",2009,AUTO,"580,000"
BMW,"320d 2.0 SE (E90)
(MMFVG38070A)",2010,AUTO,"620,000"
BMW,"320d 2.0 SE (E90)
(MMFVG38070A)",2011,AUTO,"660,000"
BMW,"320d 2.0 SE (E90)
(MMFVG38070A)",2012,AUTO,"700,000"
BMW,"320d 2.0 SE (E90)
(MMFVG38070A)",2013,AUTO,"740,000"
BMW,320d 2.0 Sport (E90),2010,AUTO,"620,000"
BMW,320d 2.0 Sport (E90),2011,AUTO,"660,000"
BMW,320d 2.0 Sport (E90),2012,AUTO,"700,000"
BMW,320d 2.0 Sport (E90),2013,AUTO,"740,000"
BMW,320d 2.0 Coupe (E90),2008,AUTO,"920,000"
BMW,320d 2.0 Coupe (E90),2009,AUTO,"1,000,000"
BMW,320d 2.0 Coupe (E90),2010,AUTO,"1,080,000"
BMW,320d 2.0 Coupe (E90),2011,AUTO,"1,160,000"
BMW,320d 2.0 Coupe (E90),2012,AUTO,"1,240,000"
BMW,320d 2.0 Coupe (E90),2013,AUTO,"1,320,000"
BMW,"320d 2.0 Luxury Line (F30)
(MMF3F17010J)",2012,AUTO,"980,000"
BMW,"320d 2.0 Luxury Line (F30)
(MMF3F17010J)",2013,AUTO,"1,030,000"
BMW,"320d 2.0 Luxury Line (F30)
(MMF3F17010J)",2014,AUTO,"1,080,000"
BMW,"320d 2.0 Luxury Line (F30)
(MMF3F17010J)",2015,AUTO,"1,130,000"
BMW,"320d 2.0 Modern Line (F30)
(MMF3F17010J)",2012,AUTO,"980,000"
BMW,"320d 2.0 Modern Line (F30)
(MMF3F17010J)",2013,AUTO,"1,030,000"
BMW,"320d 2.0 Modern Line (F30)
(MMF3F17010J)",2014,AUTO,"1,080,000"
BMW,"320d 2.0 Modern Line (F30)
(MMF3F17010J)",2015,AUTO,"1,130,000"
BMW,"320d 2.0 Sport Line (F30)
(MMF3F17010J)",2012,AUTO,"980,000"
BMW,"320d 2.0 Sport Line (F30)
(MMF3F17010J)",2013,AUTO,"1,030,000"
BMW,"320d 2.0 Sport Line (F30)
(MMF3F17010J)",2014,AUTO,"1,080,000"
BMW,"320d 2.0 Sport Line (F30)
(MMF3F17010J)",2015,AUTO,"1,130,000"
BMW,320d 2.0 Iconic (F30),2016,AUTO,"1,180,000"
BMW,320d 2.0 Iconic (F30),2017,AUTO,"1,260,000"
BMW,320d 2.0 Iconic (F30),2018,AUTO,"1,340,000"
BMW,320d 2.0 Iconic (F30),2019,AUTO,"1,420,000"
BMW,320d 2.0 Luxury (F30),2015,AUTO,"1,220,000"
BMW,320d 2.0 Luxury (F30),2016,AUTO,"1,270,000"
BMW,320d 2.0 Luxury (F30),2017,AUTO,"1,320,000"
BMW,320d 2.0 Sport (F30),2015,AUTO,"1,280,000"
BMW,320d 2.0 Sport (F30),2016,AUTO,"1,330,000"
BMW,320d 2.0 Sport (F30),2017,AUTO,"1,380,000"
BMW,320d 2.0 M Performance (F30),2017,AUTO,"1,360,000"
BMW,320d 2.0 M Sport (F30),2018,AUTO,"1,440,000"
BMW,320d 2.0 M Sport (F30),2019,AUTO,"1,520,000"
BMW,320d 2.0 Celebration Edition,2016,AUTO,"1,300,000"
BMW,320d 2.0 Celebration Edition,2017,AUTO,"1,380,000"
BMW,320d 2.0 Grand Turismo Sport (F30),2013,AUTO,"1,180,000"
BMW,320d 2.0 Grand Turismo Sport (F30),2014,AUTO,"1,230,000"
BMW,320d 2.0 Grand Turismo Sport (F30),2015,AUTO,"1,280,000"
BMW,320d 2.0 Grand Turismo Sport (F30),2016,AUTO,"1,330,000"
BMW,320d 2.0 Grand Turismo Sport (F30),2017,AUTO,"1,380,000"
BMW,320d 2.0 Grand Turismo Luxury (F30),2013,AUTO,"1,180,000"
BMW,320d 2.0 Grand Turismo Luxury (F30),2014,AUTO,"1,230,000"
BMW,320d 2.0 Grand Turismo Luxury (F30),2015,AUTO,"1,280,000"
BMW,320d 2.0 Grand Turismo Luxury (F30),2016,AUTO,"1,330,000"
BMW,320d 2.0 Grand Turismo Luxury (F30),2017,AUTO,"1,380,000"
BMW,320d 2.0 Grand Turismo Celebration Edition,2016,AUTO,"1,420,000"
BMW,320d 2.0 Grand Turismo Celebration Edition,2017,AUTO,"1,500,000"
BMW,320d 2.0 Grand Turismo Luxury LCI (F34),2017,AUTO,"1,540,000"
BMW,320d 2.0 Grand Turismo Luxury LCI (F34),2018,AUTO,"1,620,000"
BMW,320d 2.0 Grand Turismo Luxury LCI (F34),2019,AUTO,"1,700,000"
BMW,320d 2.0 Grand Turismo Luxury LCI (F34),2020,AUTO,"1,780,000"
BMW,320d 2.0 Grand Turismo Sport LCI (F34),2017,AUTO,"1,540,000"
BMW,320d 2.0 Grand Turismo Sport LCI (F34),2018,AUTO,"1,620,000"
BMW,320d 2.0 Grand Turismo Sport LCI (F34),2019,AUTO,"1,700,000"
BMW,320d 2.0 Grand Turismo M Sport LCI (F34),2017,AUTO,"1,540,000"
BMW,320d 2.0 Grand Turismo M Sport LCI (F34),2018,AUTO,"1,620,000"
BMW,320d 2.0 Grand Turismo M Sport LCI (F34),2019,AUTO,"1,700,000"
BMW,320d 2.0 Grand Turismo M Sport LCI (F34),2020,AUTO,"1,780,000"
BMW,"320d 2.0 Touring M Sport
(MMF3F17010J)",2012,AUTO,"1,540,000"
BMW,"320d 2.0 Touring M Sport
(MMF3F17010J)",2013,AUTO,"1,620,000"
BMW,"320d 2.0 Touring M Sport
(MMF3F17010J)",2014,AUTO,"1,700,000"
BMW,"320d 2.0 Touring M Sport
(MMF3F17010J)",2015,AUTO,"1,780,000"
BMW,"320d 2.0 Touring M Sport
(MMF3F17010J)",2016,AUTO,"1,860,000"
BMW,"320d 2.0 Touring M Sport
(MMF3F17010J)",2017,AUTO,"1,940,000"
BMW,320d 2.0 Sport (G20) (CBU),2019,AUTO,"2,100,000"
BMW,320d 2.0 Sport (G20) (CBU),2020,AUTO,"2,200,000"
BMW,320d 2.0 M Sport (G20) (CKD),2020,AUTO,"2,000,000"
BMW,320d 2.0 M Sport (G20) (CKD),2021,AUTO,"2,100,000"
BMW,320d 2.0 M Sport (G20) (CKD),2022,AUTO,"2,200,000"
BMW,320Li 2.0 Gran Sedan Luxury (G28) (CBU),2021,AUTO,"2,180,000"
BMW,320Li 2.0 Gran Sedan Luxury (G28) (CBU),2022,AUTO,"2,280,000"
BMW,"323i 2.4 SE (E46)
(MMFES35000JA)",2003,AUTO,"260,000"
BMW,"323i 2.4 SE (E46)
(MMFES35000JA)",2004,AUTO,"275,000"
BMW,"323i 2.4 SE (E46)
(MMFES35000JA)",2005,AUTO,"290,000"
BMW,"323i 2.4 SE (E46)
(MMFES35000JA)",2006,AUTO,"305,000"
BMW,"323i 2.5 (E46)
(MMFES35000JA)",2003,AUTO,"260,000"
BMW,"323i 2.5 (E46)
(MMFES35000JA)",2004,AUTO,"275,000"
BMW,"323i 2.5 (E46)
(MMFES35000JA)",2005,AUTO,"290,000"
BMW,"323i 2.5 (E46)
(MMFES35000JA)",2006,AUTO,"305,000"
BMW,325i 2.5 Coupe (E46),2003,AUTO,"530,000"
BMW,325i 2.5 Coupe (E46),2004,AUTO,"560,000"
BMW,325i 2.5 Coupe (E46),2005,AUTO,"590,000"
BMW,"325i 2.5 (E90)
(MMFVB97030VB)",2004,AUTO,"370,000"
BMW,"325i 2.5 (E90)
(MMFVB97030VB)",2005,AUTO,"400,000"
BMW,"325i 2.5 (E90)
(MMFVB97030VB)",2006,AUTO,"430,000"
BMW,"325i 2.5 (E90)
(MMFVB97030VB)",2007,AUTO,"460,000"
BMW,"325i 2.5 (E90)
(MMFVB97030VB)",2008,AUTO,"490,000"
BMW,325i 2.5 Sport (E90),2012,AUTO,"700,000"
BMW,325i 2.5 Sport (E90),2013,AUTO,"740,000"
BMW,"325i 2.5 Coupe (E92)
(WBAWB32040PU)",2006,AUTO,"800,000"
BMW,"325i 2.5 Coupe (E92)
(WBAWB32040PU)",2007,AUTO,"900,000"
BMW,"325i 2.5 Coupe (E92)
(WBAWB32040PU)",2008,AUTO,"1,000,000"
BMW,"325i 2.5 Coupe SE (E92)
(WBAWB32040PU)",2008,AUTO,"900,000"
BMW,"325i 2.5 Coupe SE (E92)
(WBAWB32040PU)",2009,AUTO,"1,000,000"
BMW,"325i 2.5 Coupe SE (E92)
(WBAWB32040PU)",2010,AUTO,"1,100,000"
BMW,"325i 2.5 Coupe SE (E92)
(WBAWB32040PU)",2011,AUTO,"1,200,000"
BMW,"325i 2.5 Coupe SE (E92)
(WBAWB32040PU)",2012,AUTO,"1,300,000"
BMW,"325i 2.5 Coupe SE (E92)
(WBAWB32040PU)",2013,AUTO,"1,400,000"
BMW,325i 2.5 Coupe Sport (E92),2008,AUTO,"900,000"
BMW,325i 2.5 Coupe Sport (E92),2009,AUTO,"1,000,000"
BMW,325i 2.5 Coupe Sport (E92),2010,AUTO,"1,100,000"
BMW,325i 2.5 Coupe Sport (E92),2011,AUTO,"1,200,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2007,AUTO,"1,000,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2008,AUTO,"1,100,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2009,AUTO,"1,200,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2010,AUTO,"1,300,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2011,AUTO,"1,400,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2012,AUTO,"1,500,000"
BMW,"325i 2.5 Convertible (E93)
(WBAWL12090PD)",2013,AUTO,"1,600,000"
BMW,325d 2.0 M Sport,2014,AUTO,"1,260,000"
BMW,325d 2.0 M Sport,2015,AUTO,"1,360,000"
BMW,325d 2.0 M Sport,2016,AUTO,"1,460,000"
BMW,325d 2.0 M Sport,2017,AUTO,"1,560,000"
BMW,328i 2.0 M Sport,2013,AUTO,"1,160,000"
BMW,328i 2.0 M Sport,2014,AUTO,"1,260,000"
BMW,328i 2.0 M Sport,2015,AUTO,"1,360,000"
BMW,328i 2.0 M Sport,2016,AUTO,"1,460,000"
BMW,328i 2.0 M Sport,2017,AUTO,"1,560,000"
BMW,"330i 3.0 (E46)
(WBABS52070EH)",2003,AUTO,"320,000"
BMW,"330i 3.0 (E46)
(WBABS52070EH)",2004,AUTO,"335,000"
BMW,"330i 3.0 (E46)
(WBABS52070EH)",2005,AUTO,"350,000"
BMW,"330i 3.0 (E46)
(WBABS52070EH)",2006,AUTO,"365,000"
BMW,"330i 3.0 SE (E46)
(CKDEV55000JA)",2003,AUTO,"320,000"
BMW,"330i 3.0 SE (E46)
(CKDEV55000JA)",2004,AUTO,"335,000"
BMW,"330i 3.0 SE (E46)
(CKDEV55000JA)",2005,AUTO,"350,000"
BMW,"330i 3.0 SE (E46)
(CKDEV55000JA)",2006,AUTO,"365,000"
BMW,"330i 3.0 (E90)
(MMFVB38000VB)",2005,AUTO,"490,000"
BMW,"330i 3.0 (E90)
(MMFVB38000VB)",2006,AUTO,"520,000"
BMW,"330i 3.0 (E90)
(MMFVB38000VB)",2007,AUTO,"550,000"
BMW,"330i 3.0 (E90)
(MMFVB38000VB)",2008,AUTO,"580,000"
BMW,"330i 3.0 SE (E90)
(MMFVB380X0VB)",2005,AUTO,"510,000"
BMW,"330i 3.0 SE (E90)
(MMFVB380X0VB)",2006,AUTO,"540,000"
BMW,"330i 3.0 SE (E90)
(MMFVB380X0VB)",2007,AUTO,"570,000"
BMW,"330i 3.0 SE (E90)
(MMFVB380X0VB)",2008,AUTO,"600,000"
BMW,330i 2.0 M Sport (G20) (CBU),2019,AUTO,"2,500,000"
BMW,330i 2.0 M Sport (G20) (CBU),2020,AUTO,"2,600,000"
BMW,330e 2.0 Luxury,2016,AUTO,"1,300,000"
BMW,330e 2.0 Luxury,2017,AUTO,"1,400,000"
BMW,330e 2.0 Luxury,2018,AUTO,"1,500,000"
BMW,330e 2.0 M Sport,2016,AUTO,"1,500,000"
BMW,330e 2.0 M Sport,2017,AUTO,"1,600,000"
BMW,330e 2.0 Iconic (CKD),2017,AUTO,"1,200,000"
BMW,330e 2.0 Iconic (CKD),2018,AUTO,"1,300,000"
BMW,330e 2.0 Iconic (CKD),2019,AUTO,"1,400,000"
BMW,330e 2.0 Sport (CKD),2018,AUTO,"1,400,000"
BMW,330e 2.0 Sport (CKD),2019,AUTO,"1,500,000"
BMW,330e 2.0 M Sport (CKD),2017,AUTO,"1,500,000"
BMW,330e 2.0 M Sport (CKD),2018,AUTO,"1,600,000"
BMW,330e 2.0 M Sport (CKD),2019,AUTO,"1,700,000"
BMW,330e 2.0 M Sport (G20) (CKD),2020,AUTO,"2,200,000"
BMW,330e 2.0 M Sport (G20) (CKD),2021,AUTO,"2,300,000"
BMW,330e 2.0 M Sport (G20) (CKD),2022,AUTO,"2,400,000"
BMW,330e 2.0 M Sport M Performance Edition (G20) (CKD),2021,AUTO,"2,400,000"
BMW,330e 2.0 M Sport M Performance Edition (G20) (CKD),2022,AUTO,"2,500,000"
BMW,330Li 2.0 Gran Sedan M Sport (G28) (CBU),2021,AUTO,"2,300,000"
BMW,330Li 2.0 Gran Sedan M Sport (G28) (CBU),2022,AUTO,"2,400,000"
BMW,420i 2.0 Coupe Sport,2014,AUTO,"1,600,000"
BMW,420i 2.0 Coupe Sport,2015,AUTO,"1,700,000"
BMW,420i 2.0 Coupe Sport,2016,AUTO,"1,800,000"
BMW,420i 2.0 Coupe Sport,2017,AUTO,"1,900,000"
BMW,420i 2.0 Coupe M Sport,2014,AUTO,"1,700,000"
BMW,420i 2.0 Coupe M Sport,2015,AUTO,"1,800,000"
BMW,420i 2.0 Coupe M Sport,2016,AUTO,"1,900,000"
BMW,420i 2.0 Coupe M Sport,2017,AUTO,"2,000,000"
BMW,420i 2.0 Convertible Sport,2014,AUTO,"1,900,000"
BMW,420i 2.0 Convertible Sport,2015,AUTO,"2,000,000"
BMW,420i 2.0 Convertible Sport,2016,AUTO,"2,100,000"
BMW,420i 2.0 Convertible Sport,2017,AUTO,"2,200,000"
BMW,420i 2.0 Convertible M Sport,2014,AUTO,"2,000,000"
BMW,420i 2.0 Convertible M Sport,2015,AUTO,"2,100,000"
BMW,420i 2.0 Convertible M Sport,2016,AUTO,"2,200,000"
BMW,420i 2.0 Convertible M Sport,2017,AUTO,"2,300,000"
BMW,420i 2.0 Gran Coupe Sport,2014,AUTO,"1,800,000"
BMW,420i 2.0 Gran Coupe Sport,2015,AUTO,"1,900,000"
BMW,420i 2.0 Gran Coupe Sport,2016,AUTO,"2,000,000"
BMW,420i 2.0 Gran Coupe Sport,2017,AUTO,"2,100,000"
BMW,420i 2.0 Gran Coupe M Sport,2014,AUTO,"1,900,000"
BMW,420i 2.0 Gran Coupe M Sport,2015,AUTO,"2,000,000"
BMW,420i 2.0 Gran Coupe M Sport,2016,AUTO,"2,100,000"
BMW,420i 2.0 Gran Coupe M Sport,2017,AUTO,"2,200,000"
BMW,420d 2.0 Coupe Sport,2013,AUTO,"1,700,000"
BMW,420d 2.0 Coupe Sport,2014,AUTO,"1,800,000"
BMW,420d 2.0 Coupe Sport,2015,AUTO,"1,900,000"
BMW,420d 2.0 Coupe Sport,2016,AUTO,"2,000,000"
BMW,420d 2.0 Coupe Sport,2017,AUTO,"2,100,000"
BMW,420d 2.0 Coupe M Sport,2013,AUTO,"1,800,000"
BMW,420d 2.0 Coupe M Sport,2014,AUTO,"1,900,000"
BMW,420d 2.0 Coupe M Sport,2015,AUTO,"2,000,000"
BMW,420d 2.0 Coupe M Sport,2016,AUTO,"2,100,000"
BMW,420d 2.0 Coupe M Sport,2017,AUTO,"2,200,000"
BMW,420d 2.0 Coupe M Sport Premium Package,2016,AUTO,"2,300,000"
BMW,420d 2.0 Coupe M Sport Premium Package,2017,AUTO,"2,400,000"
BMW,420d 2.0 Convertible Sport,2014,AUTO,"2,100,000"
BMW,420d 2.0 Convertible Sport,2015,AUTO,"2,200,000"
BMW,420d 2.0 Convertible Sport,2016,AUTO,"2,300,000"
BMW,420d 2.0 Convertible Sport,2017,AUTO,"2,400,000"
BMW,420d 2.0 Convertible M Sport,2014,AUTO,"2,200,000"
BMW,420d 2.0 Convertible M Sport,2015,AUTO,"2,300,000"
BMW,420d 2.0 Convertible M Sport,2016,AUTO,"2,400,000"
BMW,420d 2.0 Convertible M Sport,2017,AUTO,"2,500,000"
BMW,420d 2.0 Gran Coupe Sport,2014,AUTO,"2,000,000"
BMW,420d 2.0 Gran Coupe Sport,2015,AUTO,"2,100,000"
BMW,420d 2.0 Gran Coupe Sport,2016,AUTO,"2,200,000"
BMW,420d 2.0 Gran Coupe Sport,2017,AUTO,"2,300,000"
BMW,420d 2.0 Gran Coupe M Sport,2014,AUTO,"1,950,000"
BMW,420d 2.0 Gran Coupe M Sport,2015,AUTO,"2,050,000"
BMW,420d 2.0 Gran Coupe M Sport,2016,AUTO,"2,150,000"
BMW,420d 2.0 Gran Coupe M Sport,2017,AUTO,"2,250,000"
BMW,428i 2.0 Gran Coupe M Sport,2014,AUTO,"2,300,000"
BMW,428i 2.0 Gran Coupe M Sport,2015,AUTO,"2,400,000"
BMW,428i 2.0 Gran Coupe M Sport,2016,AUTO,"2,500,000"
BMW,428i 2.0 Gran Coupe M Sport,2017,AUTO,"2,600,000"
BMW,430i 2.0 Coupe Luxury LCI (F32),2017,AUTO,"2,000,000"
BMW,430i 2.0 Coupe Luxury LCI (F32),2018,AUTO,"2,100,000"
BMW,430i 2.0 Coupe Luxury LCI (F32),2019,AUTO,"2,200,000"
BMW,430i 2.0 Coupe Luxury LCI (F32),2020,AUTO,"2,300,000"
BMW,430i 2.0 Coupe M Sport LCI (F32),2017,AUTO,"2,200,000"
BMW,430i 2.0 Coupe M Sport LCI (F32),2018,AUTO,"2,300,000"
BMW,430i 2.0 Coupe M Sport LCI (F32),2019,AUTO,"2,400,000"
BMW,430i 2.0 Coupe M Sport LCI (F32),2020,AUTO,"2,500,000"
BMW,430i 2.0 Convertible Luxury LCI (F33),2017,AUTO,"2,400,000"
BMW,430i 2.0 Convertible Luxury LCI (F33),2018,AUTO,"2,500,000"
BMW,430i 2.0 Convertible Luxury LCI (F33),2019,AUTO,"2,600,000"
BMW,430i 2.0 Convertible Luxury LCI (F33),2020,AUTO,"2,700,000"
BMW,430i 2.0 Convertible M Sport LCI (F33),2017,AUTO,"2,600,000"
BMW,430i 2.0 Convertible M Sport LCI (F33),2018,AUTO,"2,700,000"
BMW,430i 2.0 Convertible M Sport LCI (F33),2019,AUTO,"2,800,000"
BMW,430i 2.0 Convertible M Sport LCI (F33),2020,AUTO,"2,900,000"
BMW,430i 2.0 Coupe M Sport (CBU) (G22),2020,AUTO,"3,300,000"
BMW,430i 2.0 Coupe M Sport (CBU) (G22),2021,AUTO,"3,400,000"
BMW,430i 2.0 Coupe M Sport (CBU) (G22),2022,AUTO,"3,500,000"
BMW,"520i 2.2 (E60)
(MMFNA99060CF)",2004,AUTO,"360,000"
BMW,"520i 2.2 (E60)
(MMFNA99060CF)",2005,AUTO,"390,000"
BMW,"520i 2.2 (E60)
(MMFNA99060CF)",2006,AUTO,"420,000"
BMW,"520i 2.2 (E60)
(MMFNA99060CF)",2007,AUTO,"450,000"
BMW,"520i 2.2 (E60)
(MMFNA99060CF)",2008,AUTO,"480,000"
BMW,"520i 2.2 (E60)
(MMFNA99060CF)",2009,AUTO,"510,000"
BMW,520i 2.0 (F10) TwinPower Turbo,2012,AUTO,"900,000"
BMW,520i 2.0 (F10) TwinPower Turbo,2013,AUTO,"950,000"
BMW,520i 2.0 (F10) TwinPower Turbo,2014,AUTO,"1,000,000"
BMW,520i 2.0 (F10) TwinPower Turbo,2015,AUTO,"1,050,000"
BMW,520i 2.0 Touring Sport (F11) TwinPower Turbo,2012,AUTO,"1,300,000"
BMW,520i 2.0 Touring Sport (F11) TwinPower Turbo,2013,AUTO,"1,380,000"
BMW,520i 2.0 Touring Sport (F11) TwinPower Turbo,2014,AUTO,"1,460,000"
BMW,520i 2.0 Touring Sport (F11) TwinPower Turbo,2015,AUTO,"1,540,000"
BMW,520i 2.0 (F10) TwinPower Turbo (MY14),2014,AUTO,"1,060,000"
BMW,520i 2.0 (F10) TwinPower Turbo (MY14),2015,AUTO,"1,140,000"
BMW,520i 2.0 (F10) TwinPower Turbo (MY14),2016,AUTO,"1,220,000"
BMW,520i 2.0 (F10) TwinPower Turbo (MY14),2017,AUTO,"1,300,000"
BMW,"520d 2.0 (E60)
(MMFNC37070CV)",2006,AUTO,"470,000"
BMW,"520d 2.0 (E60)
(MMFNC37070CV)",2007,AUTO,"500,000"
BMW,"520d 2.0 (E60)
(MMFNC37070CV)",2008,AUTO,"530,000"
BMW,"520d 2.0 (E60)
(MMFNC37070CV)",2009,AUTO,"560,000"
BMW,"520d 2.0 (E60) (MY09)
(MMFNC370CV)",2008,AUTO,"530,000"
BMW,"520d 2.0 (E60) (MY09)
(MMFNC370CV)",2009,AUTO,"560,000"
BMW,"520d 2.0 (E60) (MY09)
(MMFNC370CV)",2010,AUTO,"590,000"
BMW,"520d 2.0 (E60) (MY09)
(MMFNC370CV)",2011,AUTO,"620,000"
BMW,520d 2.0 Sport (E60) (MY09),2009,AUTO,"560,000"
BMW,520d 2.0 Sport (E60) (MY09),2010,AUTO,"590,000"
BMW,520d 2.0 Sport (E60) (MY09),2011,AUTO,"620,000"
BMW,520d 2.0 (F10),2010,AUTO,"840,000"
BMW,520d 2.0 (F10),2011,AUTO,"890,000"
BMW,520d 2.0 (F10),2012,AUTO,"940,000"
BMW,520d 2.0 (F10),2013,AUTO,"990,000"
BMW,520d 2.0 (F10),2014,AUTO,"1,040,000"
BMW,520d 2.0 (F10) TwinPower Turbo,2012,AUTO,"990,000"
BMW,520d 2.0 (F10) TwinPower Turbo,2013,AUTO,"1,040,000"
BMW,520d 2.0 (F10) TwinPower Turbo,2014,AUTO,"1,090,000"
BMW,520d 2.0 (F10) TwinPower Turbo,2015,AUTO,"1,140,000"
BMW,520d 2.0 (F10) TwinPower Turbo (MY14),2014,AUTO,"1,160,000"
BMW,520d 2.0 (F10) TwinPower Turbo (MY14),2015,AUTO,"1,240,000"
BMW,520d 2.0 (F10) TwinPower Turbo (MY14),2016,AUTO,"1,320,000"
BMW,520d 2.0 (F10) TwinPower Turbo (MY14),2017,AUTO,"1,400,000"
BMW,520d 2.0 M Sport (F10) TwinPower Turbo (MY14),2015,AUTO,"1,240,000"
BMW,520d 2.0 M Sport (F10) TwinPower Turbo (MY14),2016,AUTO,"1,320,000"
BMW,520d 2.0 M Sport (F10) TwinPower Turbo (MY14),2017,AUTO,"1,400,000"
BMW,520d 2.0 Elite (F10) TwinPower Turbo (MY14),2016,AUTO,"1,120,000"
BMW,520d 2.0 Elite (F10) TwinPower Turbo (MY14),2017,AUTO,"1,200,000"
BMW,520d 2.0 Celebration Edition,2016,AUTO,"1,420,000"
BMW,520d 2.0 Celebration Edition,2017,AUTO,"1,500,000"
BMW,520d 2.0 Touring Sport (F11),2011,AUTO,"1,270,000"
BMW,520d 2.0 Touring Sport (F11),2012,AUTO,"1,350,000"
BMW,520d 2.0 Touring Sport (F11),2013,AUTO,"1,430,000"
